index,event_id,filename,report_type,sentence_triggers,event_text,tokenised_text,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,a071816_apollo 2005 annual tech report_11275634_186,a071816_apollo 2005 annual tech report_11275634.json,Annual,"minor gold, mineralisation","The width of the anomaly is at least 150m and has not been closed off. The anomaly occurs over the felsic-metabasalt contact where it displays a jog. Only minor gold mineralisation was intersected by vertical aircore holes (up to 0.16g/t Au). The anomaly is very similar to the Southern Arsenic anomaly and contains low gold values. At the Camp prospect follow-up bedrock aircore drilling on 80m spaced lines intersected erratically distributed, anomalous gold values in dolerite over a strike length of 1,920m.","the width of the anomaly be at least 150 m and have not be close off the anomaly occur over the felsic metabasalt contact where display a jog only minor gold mineralisation be intersect by vertical aircore hole up to 0.16 g t au the anomaly be very similar to the southern arsenic anomaly and contain low gold value at the camp prospect follow up bedrock aircore drill on 80 m space line intersect erratically distribute anomalous gold value in dolerite over a strike length of 1,920 m",False,-0.50218004,1.0242878,-1.0879025,2.2146466,-0.508425,0.20488213,-1.0253713,-0.81507075,-0.11753087,0.02349636,1.0438433,0.1689397,-0.23971274,0.5071249,0.53672844,-1.0097878,0.26952457,-0.9690372,0.7847854,0.9498484,-0.5239702,-1.5845699,-0.7458384,-0.37938687,0.9799052,-0.8570772,1.3221337,0.21775651,1.2459829,0.14868838,-0.8605558,0.4383243,0.45412123,1.1646229,-0.0074077058,0.81995547,0.36114287,-1.2472148,0.21228789,0.0949556,-0.015287862,-1.1825767,-0.24721588,0.21152933,0.12614726,-0.37326184,0.8634832,-0.808841,0.048351184,-1.0889673
1,a071875_700-100-go-rep-0002_13675165_172,a071875_700-100-go-rep-0002_13675165.json,Annual,"significance, prospects, follow up work","The Minyari lease areas are known to be covered by deep lateritic and transported gravel and aeolian sand cover, with a varied weathering and erosional profile. Existing regional aeromagnetics, covering the entire Minyari Dome, has highlighted a complexly folded domal structure with existing prospects located within the core region of this dome. The following work program is recommended to test the extent and significance of existing goldcopper prospects shown in Figure 5.1 plus locate new target areas suitable for follow-up work: 1. A limited program of infill RC and diamond drilling is recommended over the Minyari Prospect to test for down dip and down plunge extensions to known mineralisation. Diamond drillholes would need to be strategically located to help define stratigraphy and structure in accordance with the established Newcrest logging and database management systems.",the minyari lease area be know to be cover by deep lateritic and transport gravel and aeolian sand cover with a varied weathering and erosional profile exist regional aeromagnetic cover the entire minyari dome have highlight a complexly fold domal structure with exist prospect locate within the core region of this dome the follow work program be recommend to test the extent and significance of exist goldcopper prospect show in figure 5.1 plus locate new target area suitable for follow up work 1 a limited program of infill rc and diamond drilling be recommend over the minyari prospect to test for down dip and down plunge extension to know mineralisation diamond drillhole would need to be strategically locate to help define stratigraphy and structure in accordance with the establish newcrest logging and database management system,False,-0.03708348,0.88599086,0.22768578,0.14161015,0.5650649,-0.9686138,0.34644306,-0.37105453,0.15325128,-0.6227346,-1.0600185,1.0875646,2.3571823,0.7106102,-1.5408536,0.08713627,0.47866493,0.67761344,-0.64103425,1.2120657,0.3259763,-0.3523445,-0.06614008,-0.62382823,0.284463,0.9509885,0.7621541,-0.3685906,-0.76042664,-1.5749397,0.12493825,0.20627269,-0.99993664,-1.329335,1.22464,0.4138307,0.5049172,-0.07444483,0.92559177,-0.55274034,-0.5460178,0.79068136,0.6126297,0.22308409,1.881885,-0.3846849,0.16611612,0.83625495,-0.34642863,-2.1608465
2,a071950_c591_1994_2005a_16001655_730,a071950_c591_1994_2005a_16001655.json,Annual,high grade,"The deposit was estimated by ResEval using Inverse Distance to Power 2 (ID2) grade interpolation, constrained by resource outlines based on mineralisation envelopes prepared using a nominal 0.5/t cut-off grade and a minimum downhole length of 3m. The block dimensions used in the model were 5m NS x 10m EW x 5m vertical with subcells of 2.5m x 5m x 2.5m. The Mineral Resource is reported using a high grade cut of 20g/t was used for the Horseshoe, Cassidy and Pod zones, whereas a cut of 10g/t was used for the Hangingwall zone. The Mineral Resource was largely classified as Indicated due to the reasonable continuity of the mineralised zones and the adequate drillhole spacing. However, zones defined by wider spaced drilling (>20-30m), poor continuity and therefore lower confidence were classified as Inferred.",the deposit be estimate by reseval use inverse distance to power 2 id2 grade interpolation constrain by resource outline base on mineralisation envelope prepare use a nominal 0.5 t cut off grade and a minimum downhole length of 3 m the block dimension use in the model be 5 m ns x 10 m ew x 5 m vertical with subcell of 2.5 m x 5 m x 2.5 m the mineral resource be report use a high grade cut of 20 g t be use for the horseshoe cassidy and pod zone whereas a cut of 10 g t be use for the hangingwall zone the mineral resource be largely classify as indicate due to the reasonable continuity of the mineralised zone and the adequate drillhole space however zone define by wide space drilling > 20 30 m poor continuity and therefore low confidence be classify as infer,False,-1.6105353,-0.46108666,-0.09083257,0.4392048,0.42805254,-1.1583608,1.0565909,0.96123624,-1.9855363,1.1209614,0.97263134,0.15129581,1.8064308,-0.37122944,-1.0453732,0.08650932,0.9196309,-0.5082082,0.24308696,-1.2788297,1.4556501,-1.0315082,1.0076778,-0.065519914,-0.21770574,-0.7499518,1.3286597,0.62268704,2.6276622,1.1833941,1.4759835,1.0236268,-1.398895,-0.8664873,-0.26934946,0.046901744,-0.2320789,-0.7194827,0.09341766,-0.98822224,-0.11941045,0.7486398,-0.19465443,1.1569222,1.8377452,-1.9217182,0.4129048,-0.25491711,0.67632663,-1.0865511
3,a072089_kun_ann_05_17468294_804,a072089_kun_ann_05_17468294.json,Annual,mineralisation,"The model includes 16 diamond holes drilled between November 2004 and January 2005 that were designed to improve definition of the likely reserve area. The model supersedes the July 2004 (RUG0604) estimate and is intended for feasibility study investigations and for generating publicly released resource/reserve statements. RUG0505 was generated from the same mineralisation wireframes and drill data used to create the April 2005 Rubicon open pit resource model (ROP0405). Model construction is consistent with the May 2004 Hornet underground model (HUG0504), with differences reflecting the specific differences in drill data and mineralisation between the deposits. RUG0505 and HUG0504 have compatible origins and orientations to allow them to be merged into a single model if required.",the model include 16 diamond hole drill between november 2004 and january 2005 that be design to improve definition of the likely reserve area the model supersede the july 2004 rug0604 estimate and be intend for feasibility study investigation and for generate publicly release resource reserve statement rug0505 be generate from the same mineralisation wireframe and drill datum use to create the april 2005 rubicon open pit resource model rop0405 model construction be consistent with the may 2004 hornet underground model hug0504 with difference reflect the specific difference in drill datum and mineralisation between the deposit rug0505 and hug0504 have compatible origin and orientation to allow to be merge into a single model if require,False,-1.0146514,0.84283257,0.38352698,-0.9930748,0.21033955,0.21273412,0.15104619,-0.18964025,-2.1644425,0.47722876,2.514111,0.45005655,-0.32902429,-0.8033469,0.10085587,1.8278925,0.1619711,0.13907248,0.86189884,-0.79559416,1.1261296,0.88197744,1.269922,-0.58144397,0.16392,-0.9847892,1.3336097,-0.21003522,-1.7821534,-1.2694485,-0.6053645,0.06312906,-0.73696727,-0.119441815,0.1374511,-0.557295,0.4689423,-2.0128047,1.0435535,1.0327084,0.39714435,1.2755806,-0.7499609,1.6463217,0.9527846,-2.2254093,-0.7314601,-0.18029381,0.3145628,-0.34609056
4,a072285_c67_2003_2006a_12640575_78,a072285_c67_2003_2006a_12640575.json,Annual,potentially,"Emperor and Shogun resource estimates are via a block models (250 m x 250 m x 0.5 m and 100 m x 100 m x 0.5 m respectively) by Robsearch at a 500 ppm U cutoff. The Emperor 1 Resource is that where all blocks had average grade greater than the cut off grade (i.e. The Emperor 2 Resource is that assigned to the full selective mining category; this being where the average grade of a block (which were very large) was under cut off, but a large proportion of the block contained material greater than cut off, which could potentially be recovered by a selective mining process. We include this material in the total resource because of the very high cut off grade of 500 ppm U used by Robsearch for the block model compared to the grade of 200 ppm U that will be used in future studies, and therefore the likelihood that this material will subsequently be classified as part of the resource. A review of the resource estimates was commenced during the year by the Brisbane based consultants Taylor Wall, as part of an authorised due diligence commissioned by Maple Minerals.",emperor and shogun resource estimate be via a block model 250 m x 250 m x 0.5 m and 100 m x 100 m x 0.5 m respectively by robsearch at a 500 ppm u cutoff the emperor 1 resource be that where all block have average grade great than the cut off grade i.e. the emperor 2 resource be that assign to the full selective mining category this be where the average grade of a block which be very large be under cut off but a large proportion of the block contain material great than cut off which could potentially be recover by a selective mining process include this material in the total resource because of the very high cut off grade of 500 ppm u use by robsearch for the block model compare to the grade of 200 ppm u that will be use in future study and therefore the likelihood that this material will subsequently be classify as part of the resource a review of the resource estimate be commence during the year by the brisbane based consultants taylor wall as part of an authorised due diligence commission by maple mineral,False,-1.7053019,-0.4256022,2.3327532,-0.30673265,0.8317025,-1.2175232,1.2831682,1.2656159,-1.8365395,0.22871727,2.49321,0.35734835,-0.72630566,1.3697734,-1.8378468,1.0911138,0.17522922,0.22712682,-1.9706252,-1.2628037,2.5605056,0.051860783,2.660955,-0.8192523,-1.008469,-0.38610443,1.1736981,-2.4637098,0.2562305,-1.1862783,1.030934,-0.06539547,-1.0397012,0.3673493,0.24942604,-1.495561,0.87249285,-0.087122746,-1.3992158,-0.46595994,-0.36437976,0.8196271,1.0878838,-0.35447606,-1.1858134,-0.30023956,0.8139339,-1.0794597,-0.25681853,-1.315226
5,a072386_jc_2005a_16148319_71,a072386_jc_2005a_16148319.json,Annual,mineralisation,"Underground exposure, mapping, sampling and geological understanding is sufficient to classify parts of these zone 250 domains within Lens B Panels 1 and 2 and Lens F Panel 1 north as measured. The ore zone domain boundaries in the Wallaby Underground resource, together with the 3.0g/t cutoff grade, define mineralisation considered to have reasonable prospects for eventual underground economic extraction. The wireframe domain boundaries were created using zones of continuous alteration, structural domain boundaries, structural dip and dip direction symbols, a decoded rock and alteration field and gold mineralisation to a nominal 1g/t cut-off. These parameters have a direct relationship with the visible orezone structures mapped and interpreted in the underground development. Statistical analysis of dry density measurements in fresh rock conglomerate material indicate a dry density value 2.77t/m3.",underground exposure mapping sampling and geological understanding be sufficient to classify part of these zone 250 domain within lens b panel 1 and 2 and lens f panel 1 north as measure the ore zone domain boundary in the wallaby underground resource together with the 3.0 g t cutoff grade define mineralisation consider to have reasonable prospect for eventual underground economic extraction the wireframe domain boundary be create use zone of continuous alteration structural domain boundary structural dip and dip direction symbol a decode rock and alteration field and gold mineralisation to a nominal 1 g t cut off these parameter have a direct relationship with the visible orezone structure map and interpret in the underground development statistical analysis of dry density measurement in fresh rock conglomerate material indicate a dry density value 2.77 t m3,False,-1.5966517,0.8239979,-1.0253402,0.02760899,1.0485725,-1.065766,0.9809762,0.8600781,-0.87650394,0.48819402,0.9626824,0.6305783,0.22260815,-0.32181606,-0.6622678,-0.40816024,1.2568592,0.54940605,0.4875927,-0.38863257,0.19023257,-0.74953926,2.1285565,-0.28140077,-0.3563292,0.26017156,1.3906889,1.8089159,-1.7725725,0.21429387,-0.22301102,0.22960079,-2.3131738,-0.8554379,2.6815863,0.09939971,-0.21618484,-2.3106952,-0.31155556,-0.9958438,-0.42479312,0.45762202,0.0239048,0.76819694,1.7286512,-1.7542424,-0.20627384,0.013951651,-0.5420738,0.7036741
6,a072391_c125_2004_2006a_12728776_3510,a072391_c125_2004_2006a_12728776.json,Annual,proposed,"FMG proposes to seek environmental approval for the Cloud Break iron ore mine (No Beneficiation) and associated infrastructure with a life of 12 years at a production rate of 10 to 30 million tonnes per annum (Mtpa) that will be exported via the Port Hedland facility. The proposed ore will not be additional to the 45 Mtpa proposed to be mined from FMGs other mines, but rather will be blended with ore produced from these mines, to allow greater flexibility in terms of product grade control and meeting customer requirements. To ensure that the cumulative impacts of the Cloud Break Project, FMGs other projects and other relevant projects in the area are well understood, cumulative impacts will be a key focus of the studies proposed in this Scoping Document. The specialist consultants for groundwater, surface water, flora and vegetation, and fauna will (have) consider(ed) cumulative impacts. The overall ecological and social impact of Cloud Break, and other mining projects in the area, in particular in the Chichester Ranges, will be assessed in the context of the principles of sustainability.",fmg propose to seek environmental approval for the cloud break iron ore mine no beneficiation and associate infrastructure with a life of 12 year at a production rate of 10 to 30 million tonne per annum mtpa that will be export via the port hedland facility the propose ore will not be additional to the 45 mtpa propose to be mine from fmgs other mine but rather will be blend with ore produce from these mine to allow great flexibility in term of product grade control and meet customer requirement to ensure that the cumulative impact of the cloud break project fmgs other project and other relevant project in the area be well understand cumulative impact will be a key focus of the study propose in this scoping document the specialist consultant for groundwater surface water flora and vegetation and fauna will have consider(ed cumulative impact the overall ecological and social impact of cloud break and other mining project in the area in particular in the chichester range will be assess in the context of the principle of sustainability,False,0.9043052,-0.7728086,0.65991277,1.7537831,-0.6645115,-1.8951486,0.28338698,0.48140237,-1.2129053,0.55683786,-0.73185486,1.7811046,-0.67217827,-0.8633051,0.98582083,-1.0226617,0.90572286,1.8027307,-1.5171208,0.24778473,0.9468964,-1.3664547,-0.16385482,-1.6269639,0.2505505,0.84817064,-0.019232955,-0.82955235,-2.4624193,0.045373812,-2.4668858,-1.3304734,-0.27904606,0.8026577,-0.26924732,-0.14779478,1.12416,-0.5401913,-1.0370969,1.3732923,-1.028228,-0.3504361,0.54607654,2.601815,0.7504405,-0.18309471,-1.514836,1.353516,1.0907966,-1.2274029
7,a072391_c125_2004_2006a_12728776_9651,a072391_c125_2004_2006a_12728776.json,Annual,encourage,"Remove any hydrocarbon contaminated soils for remediation. Contour to restore natural drainage. Rip surface to alleviate compaction and encourage re- growth of native vegetation (refer to Revegetation Plan Section). Train loading yard Leave site in a safe, stable, non-polluting and tidy condition with no remaining plant or infrastructure that is not required for postoperational use. No remaining plant or infrastructure that is not required for postoperational use.",remove any hydrocarbon contaminate soil for remediation contour to restore natural drainage rip surface to alleviate compaction and encourage re- growth of native vegetation refer to revegetation plan section train loading yard leave site in a safe stable non polluting and tidy condition with no remain plant or infrastructure that be not require for postoperational use no remain plant or infrastructure that be not require for postoperational use,False,-1.5930407,-0.9781234,1.0998417,2.1647277,0.3125905,-2.4660213,0.9705922,-1.1676655,-0.067783006,1.2297633,0.95086986,1.1019554,1.4063019,1.9400902,-0.5762095,1.2046224,1.1279416,-0.7194982,0.9052267,-0.5804905,0.74606717,-0.43384004,-1.067843,0.41694888,0.016712654,-0.8367643,-0.8175406,-0.6485631,0.871767,0.2647846,-0.01821707,0.6603404,-0.15790576,1.838822,0.24202089,-1.2019668,2.957453,-0.64718604,-1.8351974,1.2293968,-0.16035654,0.31922817,-1.1743529,0.29090232,0.21916766,-0.872743,0.7513917,1.3554925,0.51495266,-0.3676054
8,a072398_c0892002_annual reprt_2005a_14670786_120,a072398_c0892002_annual reprt_2005a_14670786.json,Annual,mineralisation,"The geochemistry of these Tertiary caprock outliers will be significantly different from the surrounding materials. Mobile minerals will be concentrated in the caprock while the surrounding saprolite will be a depletion zone. ORIG DESIGN DATE COMMENTS MGA Coordinates, GDA94 DDDDD D DD D DDD DD D D D D D D D DDD D DD D D DDD D D DD DD D D D D DD DD D D DDDDDDDD D D D D DDD D D DDD DDD D D Check for mineralisation below paleochannel Positive results terminate on edge of paleo land surface. Mineralisation probably extends eastwards into the oxide zone below the surface soils. L L SFC SFC SFC Weak mineralised unit One good result on land surface Low grade anomalism surrounding palaeo surface SFC remnant L Strongly mineralised unit?",the geochemistry of these tertiary caprock outlier will be significantly different from the surround material mobile mineral will be concentrate in the caprock while the surround saprolite will be a depletion zone orig design date comment mga coordinate gda94 ddddd d dd d ddd dd d d d d d d d ddd d dd d d ddd d d dd dd d d d d dd dd d d dddddddd d d d d ddd d d ddd ddd d d check for mineralisation below paleochannel positive result terminate on edge of paleo land surface mineralisation probably extend eastwards into the oxide zone below the surface soil l l sfc sfc sfc weak mineralised unit one good result on land surface low grade anomalism surround palaeo surface sfc remnant l strongly mineralise unit,False,-1.2795113,-0.87912154,0.5962271,-1.989375,0.8440757,-1.7782992,-0.8440218,-0.4432545,-1.3106062,0.16899312,1.4584944,0.39893153,-0.91639876,0.8886566,-0.5655865,1.3030003,-0.96616036,0.70274925,-1.7318966,0.17757341,0.44032383,-1.2986805,-0.34478822,-0.15594566,0.3257245,-0.21576847,0.73121226,0.7288338,-2.3447027,-0.6343682,-0.73521143,-0.8573623,-0.7075079,0.60141,0.83492756,0.4194295,-0.5287488,-0.9501303,-1.0426488,0.37710598,-0.56068385,0.70211977,-0.3886072,0.03968793,1.0150014,1.9441227,0.20956427,1.7041103,-0.23744835,0.69838125
9,a072486_c305_1996_2005a_14250496_134,a072486_c305_1996_2005a_14250496.json,Annual,mineralisation,"The footwall domain: To the west of the calc-alkaline units, the footwall domain is characterised by mafic and ultramafic schist, dolerite and banded iron-formation. 6.0 Project Mineralisation Copper and gold at Admiral Hill display a high degree of spatial correlation, although the greater mobility of copper in the supergene zone causes some separation. As presently known, the main contribution to copper-gold mineralisation is in the supergene zone, approximately coincident with, and beneath, the andalusite-bearing schist ridge. Copper and gold occur sporadically throughout the leached, kaolinitic rock. Copper, mainly as malachite and chalcocite, is concentrated near the base of the supergene zone, but gold is more widespread, being retained in relatively refractory quartz veins.",the footwall domain to the west of the calc alkaline unit the footwall domain be characterise by mafic and ultramafic schist dolerite and banded iron formation 6.0 project mineralisation copper and gold at admiral hill display a high degree of spatial correlation although the great mobility of copper in the supergene zone cause some separation as presently know the main contribution to copper gold mineralisation be in the supergene zone approximately coincident with and beneath the andalusite bear schist ridge copper and gold occur sporadically throughout the leach kaolinitic rock copper mainly as malachite and chalcocite be concentrate near the base of the supergene zone but gold be more widespread being retain in relatively refractory quartz vein,False,1.1346701,-0.40026146,0.4422758,0.7513491,0.18267794,-0.74214166,1.4362544,-0.033515792,-0.8358758,-0.4316464,0.22137979,-0.47338083,0.16591296,0.494763,0.61587757,-0.107578605,-0.46580198,-0.2172152,0.06661905,-1.0628968,0.7859256,-2.0807924,0.49699187,0.6981981,0.13178942,-0.80506456,0.8515788,-0.10848336,-0.023492252,-0.67625517,0.48485115,-0.9086261,1.2623504,0.24005179,0.8572339,0.72677755,0.51224816,-0.21820757,0.13706039,-1.6978745,-0.6104182,-0.6900212,-0.21803732,-0.5244282,1.1287755,-0.56306213,0.020737825,-0.8969919,0.6666848,-1.4881877
